reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
188,237,342,81,81,0,t,0.9893149000126868,None,0,81,81,93,198.88038209988736,,198.87087209988385,198.88038209988736,199.88060649996623,199.88060649996623,199.88060649996623,200.8810761999339,t,0.9893149000126868,None,899219,001,2025-11-03_08h44.58.830,Tutorial 6,,2025.1.1,59.987750477913615,2025-11-03 08h45.08.595333 +0530,
74,88,127,82,82,0,l,0.5542553998529911,None,0,82,82,34,200.8968867000658,,200.88687760010362,200.8968867000658,201.89661590009928,201.89661590009928,201.89661590009928,202.4639143999666,l,0.5542553998529911,None,899219,001,2025-11-03_08h44.58.830,Tutorial 6,,2025.1.1,59.987750477913615,2025-11-03 08h45.08.595333 +0530,
148,165,267,83,83,0,t,1.2155629000626504,None,0,83,83,72,202.47995460010134,,202.4700861000456,202.47995460010134,203.4632663000375,203.4632663000375,203.47987150005065,204.68006989988498,t,1.2155629000626504,None,899219,001,2025-11-03_08h44.58.830,Tutorial 6,,2025.1.1,59.987750477913615,2025-11-03 08h45.08.595333 +0530,
60,73,100,84,84,0,t,1.4483347998466343,None,0,84,84,27,204.69627139996737,,204.6855510000605,204.69627139996737,205.67962609999813,205.67962609999813,205.69612500001676,207.12992560002021,t,1.4483347998466343,None,899219,001,2025-11-03_08h44.58.830,Tutorial 6,,2025.1.1,59.987750477913615,2025-11-03 08h45.08.595333 +0530,
181,206,332,85,85,0,l,1.2956670999992639,None,0,85,85,89,207.14573440002277,,207.13660419988446,207.14573440002277,208.12908379989676,208.12908379989676,208.14571579988115,209.42976649990305,l,1.2956670999992639,None,899219,001,2025-11-03_08h44.58.830,Tutorial 6,,2025.1.1,59.987750477913615,2025-11-03 08h45.08.595333 +0530,
120,175,213,86,86,0,l,0.763564300024882,None,0,86,86,58,209.44556430005468,,209.4360301999841,209.44556430005468,210.44484360003844,210.44484360003844,210.44484360003844,211.21259379992262,l,0.763564300024882,None,899219,001,2025-11-03_08h44.58.830,Tutorial 6,,2025.1.1,59.987750477913615,2025-11-03 08h45.08.595333 +0530,
192,241,353,87,87,0,l,1.3803707000333816,None,0,87,87,95,211.22867659991607,,211.21895519993268,211.22867659991607,212.21187440003268,212.21187440003268,212.22849039989524,213.59566490002908,l,1.3803707000333816,None,899219,001,2025-11-03_08h44.58.830,Tutorial 6,,2025.1.1,59.987750477913615,2025-11-03 08h45.08.595333 +0530,
200,251,369,88,88,0,t,0.6696802999358624,None,0,88,88,99,213.61167940008454,,213.60183970001526,213.61167940008454,214.59482740005478,214.59482740005478,214.6115262999665,215.27875890000723,t,0.6696802999358624,None,899219,001,2025-11-03_08h44.58.830,Tutorial 6,,2025.1.1,59.987750477913615,2025-11-03 08h45.08.595333 +0530,
173,214,312,89,89,0,t,0.850061499979347,None,0,89,89,85,215.29462420009077,,215.28569729998708,215.29462420009077,216.29426199989393,216.29426199989393,216.29426199989393,217.14539330010302,t,0.850061499979347,None,899219,001,2025-11-03_08h44.58.830,Tutorial 6,,2025.1.1,59.987750477913615,2025-11-03 08h45.08.595333 +0530,
115,140,208,90,90,0,t,1.5335587000008672,None,0,90,90,55,217.16084509994835,,217.15109910001047,217.16084509994835,218.1605873000808,218.1605873000808,218.1605873000808,219.7112900998909,t,1.5335587000008672,None,899219,001,2025-11-03_08h44.58.830,Tutorial 6,,2025.1.1,59.987750477913615,2025-11-03 08h45.08.595333 +0530,
49,61,82,91,91,0,l,0.3344618999399245,None,0,91,91,21,219.7273725999985,,219.7181804999709,219.7273725999985,220.71037200000137,220.71037200000137,220.72717870003544,221.06129290000536,l,0.3344618999399245,None,899219,001,2025-11-03_08h44.58.830,Tutorial 6,,2025.1.1,59.987750477913615,2025-11-03 08h45.08.595333 +0530,
150,209,271,92,92,0,l,0.3277708999812603,None,0,92,92,73,221.07710059988312,,221.06731449998915,221.07710059988312,222.07697759987786,222.07697759987786,222.07697759987786,222.4109143000096,l,0.3277708999812603,None,899219,001,2025-11-03_08h44.58.830,Tutorial 6,,2025.1.1,59.987750477913615,2025-11-03 08h45.08.595333 +0530,
157,202,282,93,93,0,l,0.3502517999149859,None,0,93,93,77,222.42709590005688,,222.4171631000936,222.42709590005688,223.41018139990047,223.41018139990047,223.4267988000065,223.77760010003112,l,0.3502517999149859,None,899219,001,2025-11-03_08h44.58.830,Tutorial 6,,2025.1.1,59.987750477913615,2025-11-03 08h45.08.595333 +0530,
165,241,298,94,94,0,l,0.12326409993693233,None,0,94,94,81,223.79337379988283,,223.78353439993225,223.79337379988283,224.77668619994074,224.77668619994074,224.79284989996813,224.91074390010908,l,0.12326409993693233,None,899219,001,2025-11-03_08h44.58.830,Tutorial 6,,2025.1.1,59.987750477913615,2025-11-03 08h45.08.595333 +0530,
20,35,26,95,95,0,l,0.3387611999642104,None,0,95,95,6,224.92654619994573,,224.91795479995199,224.92654619994573,225.92632450000383,225.92632450000383,225.92632450000383,226.27718649990857,l,0.3387611999642104,None,899219,001,2025-11-03_08h44.58.830,Tutorial 6,,2025.1.1,59.987750477913615,2025-11-03 08h45.08.595333 +0530,
47,74,79,96,96,0,t,0.3329869001172483,None,0,96,96,20,226.2927417999599,,226.28342289989814,226.2927417999599,227.2924957999494,227.2924957999494,227.2924957999494,227.62673359992914,t,0.3329869001172483,None,899219,001,2025-11-03_08h44.58.830,Tutorial 6,,2025.1.1,59.987750477913615,2025-11-03 08h45.08.595333 +0530,
70,112,118,97,97,0,t,0.2588971999939531,None,0,97,97,32,227.64256950002164,,227.6324918998871,227.64256950002164,228.62571060005575,228.62571060005575,228.64255369990133,228.893259299919,t,0.2588971999939531,None,899219,001,2025-11-03_08h44.58.830,Tutorial 6,,2025.1.1,59.987750477913615,2025-11-03 08h45.08.595333 +0530,
39,49,64,98,98,0,t,0.2929201000370085,None,0,98,98,16,228.90914770006202,,228.89941799989901,228.90914770006202,229.89238029997796,229.89238029997796,229.90905730007216,230.19312150008045,t,0.2929201000370085,None,899219,001,2025-11-03_08h44.58.830,Tutorial 6,,2025.1.1,59.987750477913615,2025-11-03 08h45.08.595333 +0530,
82,125,142,99,99,0,t,0.46256910008378327,None,0,99,99,38,230.20895679993555,,230.2006345000118,230.20895679993555,231.2088303999044,231.2088303999044,231.2088303999044,231.67614799994044,t,0.46256910008378327,None,899219,001,2025-11-03_08h44.58.830,Tutorial 6,,2025.1.1,59.987750477913615,2025-11-03 08h45.08.595333 +0530,
