trials,lightbox,correctkey,trialtype,block,thisN,thisTrialN,thisRepN,resp.keys,resp.corr,resp.rt,resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,text.started,start_key.started,instructions.stopped,start_key.keys,start_key.rt,start_key.duration,trial.started,fixation.started,resp.started,circle1.started,circle2.started,circle3.started,circle4.started,fixation.stopped,trial.stopped,accuracy,trials.resp.keys,trials.resp.corr,trials.resp.rt,trials.resp.duration,thanks.started,thank.started,end_key.started,thanks.stopped,end_key.keys,end_key.rt,end_key.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
41,2,f,learn,2,86,6,1,g,0,1.3785949000157416,None,1,6,86,40,214.0953277000226,,,,,,,,,214.08187459997134,214.0953277000226,214.1789816999808,215.07869930000743,215.07869930000743,215.07869930000743,215.07869930000743,215.09513069997774,215.56237770000007,0,g,0,1.3785949000157416,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
54,4,g,learn,2,87,7,1,j,0,2.3690807999810204,None,1,7,87,53,215.57812309998553,,,,,,,,,215.5649529999937,215.57812309998553,215.66167140001198,216.56177849997766,216.56177849997766,216.56177849997766,216.56177849997766,216.57851010002196,218.04550629999721,0,j,0,2.3690807999810204,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
60,1,j,learn,2,88,8,1,f,0,1.6806656999979168,None,1,8,88,59,218.0614213999943,,,,,,,,,218.04809370002476,218.0614213999943,218.14467810001224,219.04464159999043,219.04464159999043,219.04464159999043,219.04464159999043,219.0614042999805,219.82857239997247,0,f,0,1.6806656999979168,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
16,4,j,learn,1,89,9,1,j,1,1.4780756000545807,None,1,9,89,15,219.84427280002274,,,,,,,,,219.83124969998607,219.84427280002274,219.92791660001967,220.84428859996842,220.84428859996842,220.84428859996842,220.84428859996842,220.84428859996842,221.41167040000437,1,j,1,1.4780756000545807,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
34,4,g,learn,1,90,10,1,j,0,1.8303766999742948,None,1,10,90,33,221.4274350000196,,,,,,,,,221.41415139997844,221.4274350000196,221.51101429999107,222.42740430001868,222.42740430001868,222.42740430001868,222.42740430001868,222.42740430001868,223.34492689999752,0,j,0,1.8303766999742948,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
17,2,f,learn,1,91,11,1,g,0,1.5676342999795452,None,1,11,91,16,223.36059739999473,,,,,,,,,223.34765760001028,223.36059739999473,223.46052899997449,224.36039599997457,224.36039599997457,224.36039599997457,224.36039599997457,224.36039599997457,225.04461669997545,0,g,0,1.5676342999795452,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
59,4,h,learn,2,92,12,1,j,0,1.492007500026375,None,1,12,92,58,225.06031199998688,,,,,,,,,225.04716770001687,225.06031199998688,225.16027519997442,226.06026910000946,226.06026910000946,226.06026910000946,226.06026910000946,226.06026910000946,226.66095320001477,0,j,0,1.492007500026375,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
4,3,j,learn,1,93,13,1,h,0,2.117310300003737,None,1,13,93,3,226.67679429997224,,,,,,,,,226.66338939999696,226.67679429997224,226.7766598999733,227.67669340001885,227.67669340001885,227.67669340001885,227.67669340001885,227.67669340001885,228.9106961999787,0,h,0,2.117310300003737,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
19,1,h,learn,1,94,14,1,f,0,2.173795100010466,None,1,14,94,18,228.9262373999809,,,,,,,,,228.91406779998215,228.9262373999809,229.02640729997074,229.92627950001042,229.92627950001042,229.92627950001042,229.92627950001042,229.92627950001042,231.2101012999774,0,f,0,2.173795100010466,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
68,3,j,learn,2,95,15,1,h,0,1.8542447999934666,None,1,15,95,67,231.2260207000072,,,,,,,,,231.21262190002017,231.2260207000072,231.30932459997712,232.22604119998869,232.22604119998869,232.22604119998869,232.22604119998869,232.22604119998869,233.1760128000169,0,h,0,1.8542447999934666,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
49,4,f,learn,2,96,16,1,j,0,1.6134902000194415,None,1,16,96,48,233.19222740002442,,,,,,,,,233.1793490999844,233.19222740002442,233.27554240002064,234.1756519000046,234.1756519000046,234.1756519000046,234.1756519000046,234.19217709999066,234.89275220001582,0,j,0,1.6134902000194415,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
53,2,f,learn,2,97,17,1,g,0,1.6699376000324264,None,1,17,97,52,234.90865300002042,,,,,,,,,234.89528769999743,234.90865300002042,234.99200779997045,235.89211830002023,235.89211830002023,235.89211830002023,235.89211830002023,235.90867069998058,236.67582479998237,0,g,0,1.6699376000324264,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
66,3,g,learn,2,98,18,1,h,0,1.4474257999681868,None,1,18,98,65,236.6916584999999,,,,,,,,,236.6790226000012,236.6916584999999,236.77514809998684,237.67504020000342,237.67504020000342,237.67504020000342,237.67504020000342,237.69163100002334,238.22562480001943,0,h,0,1.4474257999681868,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
72,1,j,learn,2,99,19,1,f,0,1.689101300027687,None,1,19,99,71,238.24145670002326,,,,,,,,,238.2281122999848,238.24145670002326,238.32458319998113,239.2248344999971,239.2248344999971,239.2248344999971,239.2248344999971,239.24139280000236,240.02539020002587,0,f,0,1.689101300027687,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
10,1,g,learn,1,100,20,1,f,0,1.5226529000210576,None,1,20,100,9,240.04116909997538,,,,,,,,,240.02786929998547,240.04116909997538,240.12468319997424,241.02442390000215,241.02442390000215,241.02442390000215,241.02442390000215,241.04116819996852,241.65850760001922,0,f,0,1.5226529000210576,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
12,4,j,learn,1,101,21,1,j,1,1.4884852999821305,None,1,21,101,11,241.6742487999727,,,,,,,,,241.661565300019,241.6742487999727,241.75774179998552,242.67383759998484,242.67383759998484,242.67383759998484,242.67383759998484,242.67383759998484,243.25841469998704,1,j,1,1.4884852999821305,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
20,4,j,learn,1,102,22,1,j,1,1.600620399985928,None,1,22,102,19,243.27399770001648,,,,,,,,,243.26126970001496,243.27399770001648,243.37409870000556,244.27403400000185,244.27403400000185,244.27403400000185,244.27403400000185,244.27403400000185,244.99124260002282,1,j,1,1.600620399985928,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
1,4,f,learn,1,103,23,1,j,0,1.440750100009609,None,1,23,103,0,245.0072782000061,,,,,,,,,244.9937276999699,245.0072782000061,245.09039989998564,245.99017110001296,245.99017110001296,245.99017110001296,245.99017110001296,246.00698260002537,246.54087550000986,0,j,0,1.440750100009609,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
44,4,j,learn,2,104,24,1,j,1,1.483314499957487,None,1,24,104,43,246.55661739996867,,,,,,,,,246.54332729999442,246.55661739996867,246.63988699996844,247.5400977000245,247.5400977000245,247.5400977000245,247.5400977000245,247.5568362000049,248.12438230001135,1,j,1,1.483314499957487,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
35,1,h,learn,1,105,25,1,f,0,1.8161517000407912,None,1,25,105,34,248.13980629999423,,,,,,,,,248.12704769999254,248.13980629999423,248.23990460002096,249.13974499999313,249.13974499999313,249.13974499999313,249.13974499999313,249.13974499999313,250.0572904999717,0,f,0,1.8161517000407912,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
11,2,h,learn,1,106,26,1,g,0,1.8651780000072904,None,1,26,106,10,250.07302660000278,,,,,,,,,250.05975219997345,250.07302660000278,250.17310640000505,251.07285380002577,251.07285380002577,251.07285380002577,251.07285380002577,251.07285380002577,252.0398383999709,0,g,0,1.8651780000072904,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
57,3,f,learn,2,107,27,1,h,0,2.150105800013989,None,1,27,107,56,252.05603759997757,,,,,,,,,252.04239650000818,252.05603759997757,252.1390490999911,253.05602010001894,253.05602010001894,253.05602010001894,253.05602010001894,253.05602010001894,254.30632089998107,0,h,0,2.150105800013989,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
63,4,h,learn,2,108,28,1,j,0,1.7018519000266679,None,1,28,108,62,254.3223457999993,,,,,,,,,254.30888279998908,254.3223457999993,254.4058917000075,255.3055990000139,255.3055990000139,255.3055990000139,255.3055990000139,255.3222676999867,256.1225706000114,0,j,0,1.7018519000266679,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
36,3,j,learn,1,109,29,1,h,0,1.7198986999574117,None,1,29,109,35,256.1383595999796,,,,,,,,,256.1250551000121,256.1383595999796,256.2220775000169,257.12198290001834,257.12198290001834,257.12198290001834,257.12198290001834,257.1386168000172,257.95594090002123,0,h,0,1.7198986999574117,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
79,1,h,learn,2,110,30,1,f,0,1.554805200023111,None,1,30,110,78,257.9718493000255,,,,,,,,,257.95859689998906,257.9718493000255,258.05511249997653,258.9715912999818,258.9715912999818,258.9715912999818,258.9715912999818,258.9715912999818,259.62245889997575,0,f,0,1.554805200023111,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
55,2,h,learn,2,111,31,1,g,0,1.6981549999909475,None,1,31,111,54,259.6378044000012,,,,,,,,,259.625062600011,259.6378044000012,259.7381241999683,260.63751879998017,260.63751879998017,260.63751879998017,260.63751879998017,260.63751879998017,261.4382974000182,0,g,0,1.6981549999909475,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
56,3,j,learn,2,112,32,1,h,0,1.5522017999901436,None,1,32,112,55,261.4545633000089,,,,,,,,,261.4408297999762,261.4545633000089,261.53776099998504,262.43776250001974,262.43776250001974,262.43776250001974,262.43776250001974,262.4544813000248,263.1052869000123,0,h,0,1.5522017999901436,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
27,3,h,learn,1,113,33,1,h,1,1.499875699984841,None,1,33,113,26,263.12102479999885,,,,,,,,,263.10784870001953,263.12102479999885,263.2209536000155,264.12061240000185,264.12061240000185,264.12061240000185,264.12061240000185,264.12061240000185,264.7380056999973,1,h,1,1.499875699984841,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
64,2,j,learn,2,114,34,1,g,0,1.616727799992077,None,1,34,114,63,264.7541210000054,,,,,,,,,264.74050229997374,264.7541210000054,264.83707780000987,265.7539633999695,265.7539633999695,265.7539633999695,265.7539633999695,265.7539633999695,266.4546814999776,0,g,0,1.616727799992077,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
75,1,h,learn,2,115,35,1,f,0,1.6746468999772333,None,1,35,115,74,266.47047170001315,,,,,,,,,266.45719440001994,266.47047170001315,266.5704351000022,267.47035449999385,267.47035449999385,267.47035449999385,267.47035449999385,267.47035449999385,268.25378869997803,0,f,0,1.6746468999772333,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
42,2,g,learn,2,116,36,1,g,1,1.6113025000086054,None,1,36,116,41,268.2700314000249,,,,,,,,,268.25607629999286,268.2700314000249,268.35346989997197,269.2533977999701,269.2533977999701,269.2533977999701,269.2533977999701,269.2698317000177,269.9703934999998,1,g,1,1.6113025000086054,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
65,2,f,learn,2,117,37,1,g,0,1.5907347000320442,None,1,37,117,64,269.9863663999713,,,,,,,,,269.97292239998933,269.9863663999713,270.06963599997107,270.98625319998246,270.98625319998246,270.98625319998246,270.98625319998246,270.98625319998246,271.67036679998273,0,g,0,1.5907347000320442,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
73,4,f,learn,2,118,38,1,j,0,1.4257583999424241,None,1,38,118,72,271.6861950000166,,,,,,,,,271.6728526999941,271.6861950000166,271.7695013000048,272.68614880001405,272.68614880001405,272.68614880001405,272.68614880001405,272.68614880001405,273.2029766999767,0,j,0,1.4257583999424241,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
26,4,g,learn,1,119,39,1,j,0,1.4129292000434361,None,1,39,119,25,273.2191074999864,,,,,,,,,273.20411170000443,273.2191074999864,273.3026932000066,274.2026151000173,274.2026151000173,274.2026151000173,274.2026151000173,274.2192692999961,274.7199483999866,0,j,0,1.4129292000434361,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
46,1,g,learn,2,120,40,1,f,0,1.3694915000232868,None,1,40,120,45,274.73561239999253,,,,,,,,,274.72284840000793,274.73561239999253,274.81890150002437,275.735626699985,275.735626699985,275.735626699985,275.735626699985,275.735626699985,276.20299840002554,0,f,0,1.3694915000232868,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
24,3,j,learn,1,121,41,1,j,1,1.436523300013505,None,1,41,121,23,276.21881609997945,,,,,,,,,276.2058931000065,276.21881609997945,276.31873619998805,277.2189333999995,277.2189333999995,277.2189333999995,277.2189333999995,277.2189333999995,277.76904260000447,1,j,1,1.436523300013505,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
62,1,g,learn,2,122,42,1,f,0,1.8916823000181466,None,1,42,122,61,277.784940499987,,,,,,,,,277.7715528999688,277.784940499987,277.8686509000254,278.7686078000115,278.7686078000115,278.7686078000115,278.7686078000115,278.7851680999738,279.769311400014,0,f,0,1.8916823000181466,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
14,4,g,learn,1,123,43,1,j,0,1.4779030000208877,None,1,43,123,13,279.7847922000219,,,,,,,,,279.77179209998576,279.7847922000219,279.88497329998063,280.78496879996965,280.78496879996965,280.78496879996965,280.78496879996965,280.78496879996965,281.3692166999681,0,j,0,1.4779030000208877,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
45,1,f,learn,2,124,44,1,f,1,1.5265864999964833,None,1,44,124,44,281.3843359000166,,,,,,,,,281.37182250001933,281.3843359000166,281.48466199997347,282.3845646000118,282.3845646000118,282.3845646000118,282.3845646000118,282.3845646000118,283.018599300005,1,f,1,1.5265864999964833,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
6,4,g,learn,1,125,45,1,j,0,1.4252803000272252,None,1,45,125,5,283.0345245000208,,,,,,,,,283.0212110999855,283.0345245000208,283.13433879998047,284.01773820002563,284.01773820002563,284.01773820002563,284.01773820002563,284.03430800000206,284.5686596999876,0,j,0,1.4252803000272252,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
21,2,f,learn,1,126,46,1,g,0,1.698860100004822,None,1,46,126,20,284.58399459999055,,,,,,,,,284.57114880002337,284.58399459999055,284.6841349999886,285.5837967999978,285.5837967999978,285.5837967999978,285.5837967999978,285.5837967999978,286.3843792999978,0,g,0,1.698860100004822,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
3,1,h,learn,1,127,47,1,f,0,1.5391270000254735,None,1,47,127,2,286.400232999993,,,,,,,,,286.38672399998177,286.400232999993,286.4834229000262,287.40020450000884,287.40020450000884,287.40020450000884,287.40020450000884,287.40020450000884,288.03441800002474,0,f,0,1.5391270000254735,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
61,3,f,learn,2,128,48,1,j,0,1.4449180000228807,None,1,48,128,60,288.05037080001784,,,,,,,,,288.03744559996994,288.05037080001784,288.15033799997764,289.03351290000137,289.03351290000137,289.03351290000137,289.03351290000137,289.0501351999701,289.6010512000066,0,j,0,1.4449180000228807,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
23,2,h,learn,1,129,49,1,g,0,1.4876607999904081,None,1,49,129,22,289.61664790002396,,,,,,,,,289.603574400011,289.61664790002396,289.7166627999977,290.6166323000216,290.6166323000216,290.6166323000216,290.6166323000216,290.6166323000216,291.2169025000185,0,g,0,1.4876607999904081,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
9,1,f,learn,1,130,50,1,f,1,1.4452968999976292,None,1,50,130,8,291.23312340001576,,,,,,,,,291.2193729999708,291.23312340001576,291.3163066999987,292.21622810000554,292.21622810000554,292.21622810000554,292.21622810000554,292.2330330000259,292.76715730002616,1,f,1,1.4452968999976292,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
50,2,g,learn,2,131,51,1,g,1,1.7166341000120156,None,1,51,131,49,292.782761999988,,,,,,,,,292.76964650000446,292.782761999988,292.86628519999795,293.78265710000414,293.78265710000414,293.78265710000414,293.78265710000414,293.78265710000414,294.6001767999842,1,g,1,1.7166341000120156,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
28,2,j,learn,1,132,52,1,g,0,1.6672863999847323,None,1,52,132,27,294.61609269998735,,,,,,,,,294.60266889998456,294.61609269998735,294.7160967999953,295.6159484999953,295.6159484999953,295.6159484999953,295.6159484999953,295.6159484999953,296.4004444999737,0,g,0,1.6672863999847323,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
80,1,j,learn,2,133,53,1,f,0,2.645242500002496,None,1,53,133,79,296.41582449997077,,,,,,,,,296.40296139998827,296.41582449997077,296.51544320001267,297.41552290000254,297.41552290000254,297.41552290000254,297.41552290000254,297.41552290000254,299.1656735999859,0,f,0,2.645242500002496,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
52,2,j,learn,2,134,54,1,g,0,1.9451688000117429,None,1,54,134,51,299.18180319998646,,,,,,,,,299.1681634999695,299.18180319998646,299.2652423999971,300.16507809999166,300.16507809999166,300.16507809999166,300.16507809999166,300.1817649999866,301.2153035000083,0,g,0,1.9451688000117429,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
48,1,j,learn,2,135,55,1,f,0,2.3681588000035845,None,1,55,135,47,301.2314925999963,,,,,,,,,301.2178338000085,301.2314925999963,301.31496410002,302.21485859999666,302.21485859999666,302.21485859999666,302.21485859999666,302.2313417000114,303.698819799989,0,f,0,2.3681588000035845,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
30,2,g,learn,1,136,56,1,g,1,1.5574344000197016,None,1,56,136,29,303.71444439998595,,,,,,,,,303.7014201999991,303.71444439998595,303.8143377000233,304.71445159998257,304.71445159998257,304.71445159998257,304.71445159998257,304.71445159998257,305.3818971000146,1,g,1,1.5574344000197016,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
37,4,f,learn,1,137,57,1,j,0,1.4164633000036702,None,1,57,137,36,305.3972741999896,,,,,,,,,305.3843391999835,305.3972741999896,305.4976594999898,306.39752790000057,306.39752790000057,306.39752790000057,306.39752790000057,306.39752790000057,306.93122939998284,0,j,0,1.4164633000036702,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
43,2,h,learn,2,138,58,1,g,0,1.50199950003298,None,1,58,138,42,306.9473394000088,,,,,,,,,306.93371189996833,306.9473394000088,307.03029149997747,307.93019470002037,307.93019470002037,307.93019470002037,307.93019470002037,307.94692010001745,308.54803649999667,0,g,0,1.50199950003298,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
5,3,f,learn,1,139,59,1,j,0,1.8354899999685585,None,1,59,139,4,308.56367040000623,,,,,,,,,308.5505456000101,308.56367040000623,308.6637794999988,309.5635571000166,309.5635571000166,309.5635571000166,309.5635571000166,309.5635571000166,310.5141561999917,0,j,0,1.8354899999685585,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
38,2,g,learn,1,140,60,1,g,1,1.7865195000194944,None,1,60,140,37,310.53035680000903,,,,,,,,,310.51662980002584,310.53035680000903,310.61349199997494,311.51319470000453,311.51319470000453,311.51319470000453,311.51319470000453,311.5297313000192,312.4139968000236,1,g,1,1.7865195000194944,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
39,3,h,learn,1,141,61,1,h,1,1.7154036000138149,None,1,61,141,38,312.42979159997776,,,,,,,,,312.41653109999606,312.42979159997776,312.5132095000008,313.4295184999937,313.4295184999937,313.4295184999937,313.4295184999937,313.4295184999937,314.2296132000047,1,h,1,1.7154036000138149,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
58,1,g,learn,2,142,62,1,f,0,1.5924417999922298,None,1,62,142,57,314.24590759997955,,,,,,,,,314.2309357000049,314.24590759997955,314.32905709999613,315.2289818999707,315.2289818999707,315.2289818999707,315.2289818999707,315.2456955999951,315.92929070000537,0,f,0,1.5924417999922298,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
70,4,g,learn,2,143,63,1,j,0,1.5684828999801539,None,1,63,143,69,315.9455267000012,,,,,,,,,315.9314358999836,315.9455267000012,316.0287137000123,316.928926899971,316.928926899971,316.928926899971,316.928926899971,316.9455173999886,317.6126670999802,0,j,0,1.5684828999801539,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
47,1,h,learn,2,144,64,1,f,0,1.47404890001053,None,1,64,144,46,317.62858169997344,,,,,,,,,317.6143772000214,317.62858169997344,317.7119580999715,318.6119270999916,318.6119270999916,318.6119270999916,318.6119270999916,318.6283026000019,319.1956421000068,0,f,0,1.47404890001053,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
67,3,h,learn,2,145,65,1,h,1,3.0498987999744713,None,1,65,145,66,319.21176299999934,,,,,,,,,319.19778240000596,319.21176299999934,319.2951771999942,320.194812599977,320.194812599977,320.194812599977,320.194812599977,320.2115121000097,322.34603570000036,1,h,1,3.0498987999744713,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
25,1,f,learn,1,146,66,1,h,0,0.138392599998042,None,1,66,146,24,322.3615348999738,,,,,,,,,322.34854949999135,322.3615348999738,322.4616388999857,,,,,,322.61231270001736,0,h,0,0.138392599998042,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
8,2,j,learn,1,147,67,1,g,0,1.6825383999967016,None,1,67,147,7,322.6281521000201,,,,,,,,,322.6148434000206,322.6281521000201,322.7115810000105,323.6114675999852,323.6114675999852,323.6114675999852,323.6114675999852,323.6277507999912,324.3951650999952,0,g,0,1.6825383999967016,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
13,1,f,learn,1,148,68,1,f,1,2.7828741999692284,None,1,68,148,12,324.41118090000236,,,,,,,,,324.3980706000002,324.41118090000236,324.49442950001685,325.39452460000757,325.39452460000757,325.39452460000757,325.39452460000757,325.41121869999915,327.27818780002417,1,f,1,2.7828741999692284,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
