trials,lightbox,correctkey,trialtype,block,thisN,thisTrialN,thisRepN,resp.keys,resp.corr,resp.rt,resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,text.started,start_key.started,instructions.stopped,start_key.keys,start_key.rt,start_key.duration,trial.started,fixation.started,resp.started,circle1.started,circle2.started,circle3.started,circle4.started,fixation.stopped,trial.stopped,accuracy,trials.resp.keys,trials.resp.corr,trials.resp.rt,trials.resp.duration,thanks.started,thank.started,end_key.started,end_key.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
79,1,h,learn,2,131,51,1,f,0,6.8234792000148445,None,1,51,131,78,366.58441759995185,,,,,,,,,366.57106649997877,366.58441759995185,366.6675699999905,367.56756289995974,367.56756289995974,367.56756289995974,367.56756289995974,367.5843195999623,373.5006677999627,0,f,0,6.8234792000148445,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
52,2,j,learn,2,132,52,1,g,0,2.2942962999804877,None,1,52,132,51,373.5165705999825,,,,,,,,,373.5032420999487,373.5165705999825,373.5999841999728,374.5161604999448,374.5161604999448,374.5161604999448,374.5161604999448,374.5161604999448,375.90045879996615,0,g,0,2.2942962999804877,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
68,3,j,learn,2,133,53,1,h,0,2.437445799994748,None,1,53,133,67,375.9160903999582,,,,,,,,,375.9030316999997,375.9160903999582,376.0160971999867,376.9161208999576,376.9161208999576,376.9161208999576,376.9161208999576,376.9161208999576,378.4665947999456,0,h,0,2.437445799994748,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
71,1,h,learn,2,134,54,1,f,0,5.192105500027537,None,1,54,134,70,378.4826130999718,,,,,,,,,378.4691012999974,378.4826130999718,378.5822523999959,379.46568319998914,379.46568319998914,379.46568319998914,379.46568319998914,379.4824497999507,383.78233319998253,0,f,0,5.192105500027537,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
72,1,j,learn,2,135,55,1,f,0,2.1990485999849625,None,1,55,135,71,383.7983851999743,,,,,,,,,383.78534499998204,383.7983851999743,383.8817503999453,384.7980136999977,384.7980136999977,384.7980136999977,384.7980136999977,384.7980136999977,386.0820210999809,0,f,0,2.1990485999849625,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
5,3,f,learn,1,136,56,1,h,0,3.0729915000265464,None,1,56,136,4,386.0979798999615,,,,,,,,,386.0845364999841,386.0979798999615,386.181353699998,387.1301974999951,387.1301974999951,387.1301974999951,387.1301974999951,387.13439679995645,389.2647364999866,0,h,0,3.0729915000265464,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
61,3,f,learn,2,137,57,1,h,0,6.202283299993724,None,1,57,137,60,389.28068429999985,,,,,,,,,389.2673214999959,389.28068429999985,389.3640798999695,390.2803875999525,390.2803875999525,390.2803875999525,390.2803875999525,390.2803875999525,395.5806870999513,0,h,0,6.202283299993724,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
23,2,h,learn,1,138,58,1,g,0,4.48576630000025,None,1,58,138,22,395.59649079997325,,,,,,,,,395.58321739995154,395.59649079997325,395.6797252999968,396.5964005999849,396.5964005999849,396.5964005999849,396.5964005999849,396.5964005999849,400.1796584999538,0,g,0,4.48576630000025,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
60,1,j,learn,2,139,59,1,f,0,4.4114492000080645,None,1,59,139,59,400.19560569996247,,,,,,,,,400.18216569995275,400.19560569996247,400.27903049997985,401.17887309996877,401.17887309996877,401.17887309996877,401.17887309996877,401.1957186999498,404.6958405999467,0,f,0,4.4114492000080645,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
32,3,j,learn,1,140,60,1,h,0,4.513389099971391,None,1,60,140,31,404.71161699999357,,,,,,,,,404.6984724999638,404.71161699999357,404.8117540999665,405.7114996999735,405.7114996999735,405.7114996999735,405.7114996999735,405.7114996999735,409.32835460000206,0,h,0,4.513389099971391,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
37,4,f,learn,1,141,61,1,j,0,5.2825187999987975,None,1,61,141,36,409.34438869997393,,,,,,,,,409.3311792999739,409.34438869997393,409.4275276999688,410.32713679998415,410.32713679998415,410.32713679998415,410.32713679998415,410.34428769996157,414.7110820999951,0,j,0,5.2825187999987975,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
35,1,h,learn,1,142,62,1,f,0,1.5705934000434354,None,1,62,142,34,414.72671449999325,,,,,,,,,414.713534599985,414.72671449999325,414.82677019998664,415.72646919998806,415.72646919998806,415.72646919998806,415.72646919998806,415.72646919998806,416.4107986000017,0,f,0,1.5705934000434354,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
39,3,h,learn,1,143,63,1,h,1,1.7610349000315182,None,1,63,143,38,416.426450799976,,,,,,,,,416.4133017999702,416.426450799976,416.50986279995413,417.42648669995833,417.42648669995833,417.42648669995833,417.42648669995833,417.42648669995833,418.2769087999477,1,h,1,1.7610349000315182,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
16,4,j,learn,1,144,64,1,j,1,1.3921384999994189,None,1,64,144,15,418.29292979999445,,,,,,,,,418.27939609996974,418.29292979999445,418.37613799999235,419.2760606999509,419.2760606999509,419.2760606999509,419.2760606999509,419.2928344999673,419.7767864999478,1,j,1,1.3921384999994189,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
2,2,g,learn,1,145,65,1,g,1,1.6097358000115491,None,1,65,145,1,419.79261439997936,,,,,,,,,419.779437899997,419.79261439997936,419.87594269996043,420.79231869999785,420.79231869999785,420.79231869999785,420.79231869999785,420.79231869999785,421.49299869994866,1,g,1,1.6097358000115491,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
41,2,f,learn,2,146,66,1,g,0,1.3987605000147596,None,1,66,146,40,421.5090799999889,,,,,,,,,421.4958290999639,421.5090799999889,421.5923993999604,422.50900429999456,422.50900429999456,422.50900429999456,422.50900429999456,422.50900429999456,422.99298219999764,0,g,0,1.3987605000147596,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
57,3,f,learn,2,147,67,1,h,0,2.3309765000012703,None,1,67,147,56,423.00864159996854,,,,,,,,,422.9954750999459,423.00864159996854,423.10870969999814,424.0086447999929,424.0086447999929,424.0086447999929,424.0086447999929,424.0086447999929,425.44242939999094,0,h,0,2.3309765000012703,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
73,4,f,learn,2,148,68,1,j,0,2.8050309999962337,None,1,68,148,72,425.4584425999783,,,,,,,,,425.4449298999971,425.4584425999783,425.54178889998,426.45835400000215,426.45835400000215,426.45835400000215,426.45835400000215,426.45835400000215,428.3588241999969,0,j,0,2.8050309999962337,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
14,4,g,learn,1,149,69,1,j,0,1.4798780999844894,None,1,69,149,13,428.374425099988,,,,,,,,,428.3618714999757,428.374425099988,428.4579731999547,429.37451339996187,429.37451339996187,429.37451339996187,429.37451339996187,429.37451339996187,429.94189359998563,0,j,0,1.4798780999844894,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
33,3,f,learn,1,150,70,1,h,0,1.7452011000132188,None,1,70,150,32,429.9576867999858,,,,,,,,,429.94452089996776,429.9576867999858,430.0574643999571,430.95749809994595,430.95749809994595,430.95749809994595,430.95749809994595,430.95749809994595,431.8082656999468,0,h,0,1.7452011000132188,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
74,3,g,learn,2,151,71,1,h,0,1.6121682000230066,None,1,71,151,73,431.8239356999984,,,,,,,,,431.8107527999673,431.8239356999984,431.90745709999464,432.8238499999861,432.8238499999861,432.8238499999861,432.8238499999861,432.8238499999861,433.5244873999618,0,h,0,1.6121682000230066,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
54,4,g,learn,2,152,72,1,j,0,1.428225800045766,None,1,72,152,53,433.5404520999873,,,,,,,,,433.5273419999867,433.5404520999873,433.62360689998604,434.5236314999638,434.5236314999638,434.5236314999638,434.5236314999638,434.5404387000017,435.0578131999937,0,j,0,1.428225800045766,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
18,1,g,learn,1,153,73,1,f,0,1.6457879999652505,None,1,73,153,17,435.0732168999966,,,,,,,,,435.06078089994844,435.0732168999966,435.1734153999714,436.0733460999909,436.0733460999909,436.0733460999909,436.0733460999909,436.0733460999909,436.82395829999587,0,f,0,1.6457879999652505,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
78,1,g,learn,2,154,74,1,f,0,1.4425165000138804,None,1,74,154,77,436.83986769994954,,,,,,,,,436.82645120000234,436.83986769994954,436.9231466999627,437.8231406999985,437.8231406999985,437.8231406999985,437.8231406999985,437.83990859996993,438.37371629994595,0,f,0,1.4425165000138804,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
47,1,h,learn,2,155,75,1,f,0,2.1555020000087097,None,1,75,155,46,438.3896200999734,,,,,,,,,438.3764200999867,438.3896200999734,438.472773699963,439.38970279996283,439.38970279996283,439.38970279996283,439.38970279996283,439.38970279996283,440.6399590999936,0,f,0,2.1555020000087097,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
49,4,f,learn,2,156,76,1,j,0,1.6771580000058748,None,1,76,156,48,440.6560949999839,,,,,,,,,440.64249979995657,440.6560949999839,440.73928369994974,441.6391799999983,441.6391799999983,441.6391799999983,441.6391799999983,441.65600849996554,442.4231377999531,0,j,0,1.6771580000058748,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
77,1,f,learn,2,157,77,1,f,1,1.5815780999837443,None,1,77,157,76,442.4389871999738,,,,,,,,,442.42671819997486,442.4389871999738,442.5222543999553,443.4388874999713,443.4388874999713,443.4388874999713,443.4388874999713,443.4388874999713,444.106206699973,1,f,1,1.5815780999837443,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
76,3,j,learn,2,158,78,1,h,0,1.5646539000445046,None,1,78,158,75,444.1219570999965,,,,,,,,,444.10897979995934,444.1219570999965,444.22205589996884,445.1055154999485,445.1055154999485,445.1055154999485,445.1055154999485,445.12207879999187,445.78926289995434,0,h,0,1.5646539000445046,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
6,4,g,learn,1,159,79,1,j,0,1.6743702999665402,None,1,79,159,5,445.805224599957,,,,,,,,,445.7917340999702,445.805224599957,445.9049965000013,446.7883736999938,446.7883736999938,446.7883736999938,446.7883736999938,446.80488859995967,447.5890542999841,0,j,0,1.6743702999665402,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.5892807999626,447.6050226999796,447.6050226999796,449.6047227999661,,,,,,,,,
