trials,lightbox,correctkey,trialtype,block,thisN,thisTrialN,thisRepN,resp.keys,resp.corr,resp.rt,resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,text.started,start_key.started,instructions.stopped,start_key.keys,start_key.rt,start_key.duration,trial.started,fixation.started,resp.started,circle1.started,circle2.started,circle3.started,circle4.started,fixation.stopped,trial.stopped,accuracy,trials.resp.keys,trials.resp.corr,trials.resp.rt,trials.resp.duration,thanks.started,thank.started,end_key.started,end_key.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
37,4,f,learn,1,126,46,1,j,0,1.5747272999724373,None,1,46,126,36,244.6628151999903,,,,,,,,,244.64913239999441,244.6628151999903,244.74628580000717,245.64626459998544,245.64626459998544,245.64626459998544,245.64626459998544,245.66284900001483,246.3301534000202,0,j,0,1.5747272999724373,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
71,1,h,learn,2,127,47,1,f,0,1.7309176999842748,None,1,47,127,70,246.3460379000171,,,,,,,,,246.332759300014,246.3460379000171,246.4294041999965,247.32928220002213,247.32928220002213,247.32928220002213,247.32928220002213,247.34596100001363,248.16324660001555,0,f,0,1.7309176999842748,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
31,4,h,learn,1,128,48,1,j,0,1.3985304000088945,None,1,48,128,30,248.17916920001153,,,,,,,,,248.16574979998404,248.17916920001153,248.2627433000016,249.17897589999484,249.17897589999484,249.17897589999484,249.17897589999484,249.17897589999484,249.66275200003292,0,j,0,1.3985304000088945,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
27,3,h,learn,1,129,49,1,h,1,1.894753500004299,None,1,49,129,26,249.678868899995,,,,,,,,,249.66523720003897,249.678868899995,249.76234160002787,250.66208310000366,250.66208310000366,250.66208310000366,250.66208310000366,250.67873829999007,251.66280130000087,1,h,1,1.894753500004299,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
19,1,h,learn,1,130,50,1,f,0,1.6281660999520682,None,1,50,130,18,251.6784741000156,,,,,,,,,251.66535440000007,251.6784741000156,251.76193520001834,252.67853420000756,252.67853420000756,252.67853420000756,252.67853420000756,252.67853420000756,253.39562480000313,0,f,0,1.6281660999520682,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
58,1,g,learn,2,131,51,1,f,0,1.4114287000265904,None,1,51,131,57,253.41171580000082,,,,,,,,,253.39816009998322,253.41171580000082,253.49492160003865,254.41164330003085,254.41164330003085,254.41164330003085,254.41164330003085,254.41164330003085,254.9122773000272,0,f,0,1.4114287000265904,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
67,3,h,learn,2,132,52,1,h,1,1.5063395000179298,None,1,52,132,66,254.92810260003898,,,,,,,,,254.91489489999367,254.92810260003898,255.02815520000877,255.9279103000299,255.9279103000299,255.9279103000299,255.9279103000299,255.9279103000299,256.54562290001195,1,h,1,1.5063395000179298,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
56,3,j,learn,2,133,53,1,h,0,1.6197182000032626,None,1,53,133,55,256.56099460000405,,,,,,,,,256.548114300007,256.56099460000405,256.6608316000202,257.56090350000886,257.56090350000886,257.56090350000886,257.56090350000886,257.56090350000886,258.29484019998927,0,h,0,1.6197182000032626,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
32,3,j,learn,1,134,54,1,h,0,1.5284796999767423,None,1,54,134,31,258.31084430002375,,,,,,,,,258.29762289999053,258.31084430002375,258.41090800001984,259.2942314000102,259.2942314000102,259.2942314000102,259.2942314000102,259.3107603000244,259.9446161999949,0,h,0,1.5284796999767423,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
2,2,g,learn,1,135,55,1,g,1,1.6329038999974728,None,1,55,135,1,259.9607703000074,,,,,,,,,259.9482716000057,259.9607703000074,260.0438820000272,260.94349530001637,260.94349530001637,260.94349530001637,260.94349530001637,260.96077020000666,261.6778878000332,1,g,1,1.6329038999974728,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
63,4,h,learn,2,136,56,1,j,0,1.5121009000577033,None,1,56,136,62,261.6936429000343,,,,,,,,,261.6816648999811,261.6936429000343,261.7936531000305,262.6768962999922,262.6768962999922,262.6768962999922,262.6768962999922,262.69362550001824,263.3108354000142,0,j,0,1.5121009000577033,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
6,4,g,learn,1,137,57,1,j,0,1.919525099976454,None,1,57,137,5,263.3267744000186,,,,,,,,,263.31332700001076,263.3267744000186,263.41012529999716,264.3265262999921,264.3265262999921,264.3265262999921,264.3265262999921,264.3265262999921,265.343908299983,0,j,0,1.919525099976454,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
46,1,g,learn,2,138,58,1,f,0,1.659926299995277,None,1,58,138,45,265.35966770001687,,,,,,,,,265.34635780000826,265.35966770001687,265.4429534000228,266.3597214000183,266.3597214000183,266.3597214000183,266.3597214000183,266.3597214000183,267.1103965000366,0,f,0,1.659926299995277,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
28,2,j,learn,1,139,59,1,g,0,1.7364017000072636,None,1,59,139,27,267.1262036000262,,,,,,,,,267.11291890003486,267.1262036000262,267.22608530003345,268.12609820003854,268.12609820003854,268.12609820003854,268.12609820003854,268.12609820003854,268.9767030000221,0,g,0,1.7364017000072636,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
7,4,h,learn,1,140,60,1,j,0,1.7960000000311993,None,1,60,140,6,268.9925735000288,,,,,,,,,268.97922000003746,268.9925735000288,269.0758581000264,269.99235580000095,269.99235580000095,269.99235580000095,269.99235580000095,269.99235580000095,270.8764186000335,0,j,0,1.7960000000311993,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
26,4,g,learn,1,141,61,1,j,0,1.4625371000147425,None,1,61,141,25,270.89211900002556,,,,,,,,,270.87945020000916,270.89211900002556,270.975668900006,271.87536990002263,271.87536990002263,271.87536990002263,271.87536990002263,271.89212879998377,272.44266220001737,0,j,0,1.4625371000147425,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
39,3,h,learn,1,142,62,1,h,1,2.1331928999861702,None,1,62,142,38,272.4584170000162,,,,,,,,,272.44526870001573,272.4584170000162,272.54189600003883,273.4418638999923,273.4418638999923,273.4418638999923,273.4418638999923,273.458165500022,274.6761419000104,1,h,1,2.1331928999861702,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
9,1,f,learn,1,143,63,1,f,1,1.6016608000500128,None,1,63,143,8,274.6915648999857,,,,,,,,,274.67865140002687,274.6915648999857,274.7915499000228,275.69131760002347,275.69131760002347,275.69131760002347,275.69131760002347,275.69131760002347,276.40877480001654,1,f,1,1.6016608000500128,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
5,3,f,learn,1,144,64,1,h,0,1.9653631999972276,None,1,64,144,4,276.4245852000313,,,,,,,,,276.4112774999812,276.4245852000313,276.52462129999185,277.42465390003053,277.42465390003053,277.42465390003053,277.42465390003053,277.42465390003053,278.49149089999264,0,h,0,1.9653631999972276,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
77,1,f,learn,2,145,65,1,f,1,1.4601907000178471,None,1,65,145,76,278.50771839998197,,,,,,,,,278.49401840002974,278.50771839998197,278.5908961999812,279.49094079999486,279.49094079999486,279.49094079999486,279.49094079999486,279.50761450000573,280.05809609999415,1,f,1,1.4601907000178471,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
53,2,f,learn,2,146,66,1,g,0,1.570543000008911,None,1,66,146,52,280.07384060003096,,,,,,,,,280.06135790003464,280.07384060003096,280.15735049999785,281.0574333000113,281.0574333000113,281.0574333000113,281.0574333000113,281.0737396000186,281.74114290002035,0,g,0,1.570543000008911,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
49,4,f,learn,2,147,67,1,j,0,1.404947200033348,None,1,67,147,48,281.75720380002167,,,,,,,,,281.7436854999978,281.75720380002167,281.8404424000182,282.7403560000239,282.7403560000239,282.7403560000239,282.7403560000239,282.7570914000389,283.25788560003275,0,j,0,1.404947200033348,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
48,1,j,learn,2,148,68,1,f,0,1.4241277999826707,None,1,68,148,47,283.27356800000416,,,,,,,,,283.2603907000157,283.27356800000416,283.37366300000576,284.2735446000006,284.2735446000006,284.2735446000006,284.2735446000006,284.2735446000006,284.8074784000055,0,f,0,1.4241277999826707,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
75,1,h,learn,2,149,69,1,f,0,1.4426247999654151,None,1,69,149,74,284.82346109999344,,,,,,,,,284.8099668000359,284.82346109999344,284.9066533999867,285.82332030002726,285.82332030002726,285.82332030002726,285.82332030002726,285.82332030002726,286.3573242999846,0,f,0,1.4426247999654151,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
17,2,f,learn,1,150,70,1,g,0,1.7085937999654561,None,1,70,150,16,286.37317199999234,,,,,,,,,286.3607559000375,286.37317199999234,286.4731564000249,287.37300299998606,287.37300299998606,287.37300299998606,287.37300299998606,287.37300299998606,288.1900710000191,0,g,0,1.7085937999654561,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
30,2,g,learn,1,151,71,1,g,1,1.7120397000107914,None,1,71,151,29,288.2060866000247,,,,,,,,,288.1926439999952,288.2060866000247,288.28945769998245,289.18922300002305,289.18922300002305,289.18922300002305,289.18922300002305,289.2061354999896,290.00664010003675,1,g,1,1.7120397000107914,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
42,2,g,learn,2,152,72,1,g,1,1.3054343999829143,None,1,72,152,41,290.0225705000339,,,,,,,,,290.0091126000043,290.0225705000339,290.1058768000221,291.0224474000279,291.0224474000279,291.0224474000279,291.0224474000279,291.0224474000279,291.4229534000042,1,g,1,1.3054343999829143,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
51,1,h,learn,2,153,73,1,f,0,1.4302423999761231,None,1,73,153,50,291.4389428999857,,,,,,,,,291.42696220002836,291.4389428999857,291.5223847000161,292.4222702999832,292.4222702999832,292.4222702999832,292.4222702999832,292.4388395000133,292.95610770001076,0,f,0,1.4302423999761231,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
47,1,h,learn,2,154,74,1,f,0,1.4903936000191607,None,1,74,154,46,292.9720821999945,,,,,,,,,292.9588032999891,292.9720821999945,293.0553668999928,293.9716703000013,293.9716703000013,293.9716703000013,293.9716703000013,293.9716703000013,294.5558619000367,0,f,0,1.4903936000191607,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
24,3,j,learn,1,155,75,1,h,0,1.5532378000207245,None,1,75,155,23,294.5717826000182,,,,,,,,,294.5583441000199,294.5717826000182,294.65493680001236,295.5717398999841,295.5717398999841,295.5717398999841,295.5717398999841,295.5717398999841,296.2224561999901,0,h,0,1.5532378000207245,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
11,2,h,learn,1,156,76,1,g,0,1.6155785999726504,None,1,76,156,10,296.23810000001686,,,,,,,,,296.2249271000037,296.23810000001686,296.32159180002054,297.23801929998444,297.23801929998444,297.23801929998444,297.23801929998444,297.23801929998444,297.93830450001406,0,g,0,1.6155785999726504,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
69,3,f,learn,2,157,77,1,h,0,1.7139360000146553,None,1,77,157,68,297.95449670002563,,,,,,,,,297.9408233999857,297.95449670002563,298.03762080002343,298.9378760000109,298.9378760000109,298.9378760000109,298.9378760000109,298.95428030000767,299.7550762000028,0,h,0,1.7139360000146553,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
36,3,j,learn,1,158,78,1,h,0,2.430470100021921,None,1,78,158,35,299.7712675000075,,,,,,,,,299.7575548000168,299.7712675000075,299.8539986999822,300.77089430001797,300.77089430001797,300.77089430001797,300.77089430001797,300.77089430001797,302.28780699998606,0,h,0,2.430470100021921,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
3,1,h,learn,1,159,79,1,f,0,1.4481245999922976,None,1,79,159,2,302.30385790002765,,,,,,,,,302.29039129999,302.30385790002765,302.3872199000325,303.3038554000086,303.3038554000086,303.3038554000086,303.3038554000086,303.3038554000086,303.83736240002327,0,f,0,1.4481245999922976,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.837583000015,303.8535692000296,303.8535692000296,305.8531234000111,,,,,,,,,
